country,datadate,ew_return,vw_return
GBR,2024-06-30,-0.03559347613232841,-0.10727179804507576
GBR,2024-07-31,-0.004486367134991752,-0.06507098415298297
GBR,2024-08-31,-0.026503874932739833,-0.10300483124777565
GBR,2024-09-30,-0.04564143770209067,-0.1501414417548024
GBR,2024-10-31,-0.04322269349903329,-0.1606231770198212
GBR,2024-11-30,-0.01679486958445778,-0.13898620614423046
GBR,2024-12-31,-0.02095575733446902,-0.14694871016527022
IND,2020-03-31,-0.3968749345726948,-0.5902362749650452
IND,2020-04-30,0.13824579206981658,0.18322762720477884
IND,2020-05-31,-0.013993738750989564,-0.014427001241627201
IND,2020-06-30,0.17437775614787698,0.163897184401858
IND,2020-07-31,0.0019012116882815698,0.0875764975540474
IND,2020-08-31,0.10498984889427548,0.12767080907012276
IND,2020-09-30,-0.004719157985669321,0.07619016342187998
IND,2020-10-31,0.002148563553720602,0.06763856835961952
IND,2020-11-30,0.07805021162195834,0.21419382336368986
IND,2020-12-31,0.12678057988741478,0.13248240261875185
IND,2021-01-31,0.029882566866489043,0.03949969826586171
IND,2021-02-28,0.05324545372660848,0.14921721136056743
IND,2021-03-31,-0.005883909137827077,0.041264743230740926
IND,2021-04-30,0.050478906214906215,0.09675827890206613
IND,2021-05-31,0.13421678482718102,0.11471370047361222
IND,2021-06-30,0.13416311164600705,0.07221505458155797
IND,2021-07-31,0.09831948220594187,0.0968318633747966
IND,2021-08-31,-0.038527359966224785,0.056038947876166534
IND,2021-09-30,0.04673353320090895,0.10667035046281206
IND,2021-10-31,0.02461888122451796,0.03717606939888922
IND,2021-11-30,0.025053575242447574,0.028121737258927373
IND,2021-12-31,0.135677269745465,0.07896420127369205
IND,2022-01-31,0.05928218186794267,0.022939758262140095
IND,2022-02-28,-0.08277536867245854,-0.020313151235342126
IND,2022-03-31,0.024900719042421856,0.06808210518470478
IND,2022-04-30,0.07079918078080343,0.05024292890978263
IND,2022-05-31,-0.0783125067244891,-0.053201583076432586
IND,2022-06-30,-0.04024157511584034,-0.04229844342043029
IND,2022-07-31,0.05690547104806638,0.11085747652728326
IND,2022-08-31,0.06973754748349029,0.07656784972526834
IND,2022-09-30,0.0230880311684043,0.01056758483379907
IND,2022-10-31,0.018530421777430327,0.04692384253991888
IND,2022-11-30,0.023105086959643088,0.07671004966630897
IND,2022-12-31,0.010542552220597726,0.027257619311492117
IND,2023-01-31,0.0020419525323020736,-0.025766616308217104
IND,2023-02-28,-0.06389203061693656,-0.03260653026748335
IND,2023-03-31,-0.04031175377329977,0.032871339262442345
IND,2023-04-30,0.10646782773543097,0.0799974920256652
IND,2023-05-31,0.028771129301954797,0.06611336450438503
IND,2023-06-30,0.057003244726490335,0.08531338831836562
IND,2023-07-31,0.03670806917917373,0.07901665367794244
IND,2023-08-31,0.06583691300270897,0.06953972673426088
IND,2023-09-30,0.03727048855336885,0.08487029853104176
IND,2023-10-31,0.018993620188813568,0.009777992107764177
IND,2023-11-30,0.0786188779982611,0.1348085229916121
IND,2023-12-31,0.0693892751814285,0.13481188198806235
IND,2024-01-31,0.1119020441296328,0.14443339896120735
IND,2024-02-29,0.0072419491225467186,0.04073235997334896
IND,2024-03-31,-0.08078560124341114,0.022948268339506837
IND,2024-04-30,0.11929591682869942,0.11362822970283326
IND,2024-05-31,-0.015272120265719,0.06324998149341979
IND,2024-06-30,0.08155172994521816,0.1034754866423104
IND,2024-07-31,0.07064806490653198,0.10331324071917898
IND,2024-08-31,0.034887389654097094,0.036952054610801054
IND,2024-09-30,0.021581550777084367,0.04483084048880557
IND,2024-10-31,-0.018459227365908312,-0.05386155262655911
IND,2024-11-30,0.010406275271164495,0.02378269424341206
IND,2024-12-31,0.024806031841721487,0.029419713187050205
JPN,2020-03-31,-0.9269125043322867,-0.05525099803700531
JPN,2020-04-30,0.07321257196512446,0.09087603449767517
JPN,2020-05-31,0.08886620525430297,0.11754649526906208
JPN,2020-06-30,-0.005697639716683473,0.04209848303791412
JPN,2020-07-31,-0.06772325880756343,-0.013415313374331122
JPN,2020-08-31,0.0756682055504367,0.13078953096002596
JPN,2020-09-30,0.035568463072036476,0.033081986668390906
JPN,2020-10-31,-0.05553112635832918,-0.006567104762657215
JPN,2020-11-30,0.03539343565966271,0.12752740518696093
JPN,2020-12-31,-0.00431317933080515,0.046841377417600284
JPN,2021-01-31,-0.003087808250083879,0.03334826620702733
JPN,2021-02-28,0.01109249294660522,0.06881145403463382
JPN,2021-03-31,0.028814630419919135,0.044687019604032964
JPN,2021-04-30,-0.04536638005822719,-0.0018265631390370076
JPN,2021-05-31,-0.01464169392852911,0.012930286225396643
JPN,2021-06-30,0.004076231948491311,0.03099315821113108
JPN,2021-07-31,-0.03453802491193501,-0.014219383561541316
JPN,2021-08-31,-0.0020055322243337542,0.08108715300821828
JPN,2021-09-30,0.006641859511430164,0.041418999576211125
JPN,2021-10-31,-0.03985621707736073,-0.020154197411487666
JPN,2021-11-30,-0.0715972550542161,-0.012849394016131973
JPN,2021-12-31,-0.001048266594097985,0.04670996418541956
JPN,2022-01-31,-0.08655330538846753,-0.06529885161127073
JPN,2022-02-28,-0.007515183748847533,0.013431378088769262
JPN,2022-03-31,0.011676402018517735,0.056075533952314224
JPN,2022-04-30,-0.0467057722090799,-0.048179758545415965
JPN,2022-05-31,-0.004811557717595413,0.03722619748829341
JPN,2022-06-30,-0.015839007195201264,-0.01774678874805179
JPN,2022-07-31,0.014529169811528906,0.057811859690647595
JPN,2022-08-31,0.00565418836668895,0.03875281985074049
JPN,2022-09-30,-0.056414624717945866,-0.0724726150338404
JPN,2022-10-31,0.01128314930306632,0.07323358256281125
JPN,2022-11-30,0.01562659084526362,0.06457505278243002
JPN,2022-12-31,-0.04995596593398861,-0.04170724582172235
JPN,2023-01-31,0.015680080580131144,0.074940257092697
JPN,2023-02-28,0.004953930543674302,0.0242919739900797
JPN,2023-03-31,-0.016321030733337412,0.0014516190905148661
JPN,2023-04-30,-0.004717431785148584,-0.0176314711477114
JPN,2023-05-31,-0.02016660393645556,0.08028025656363551
JPN,2023-06-30,0.04179030912642363,0.09824741378149186
JPN,2023-07-31,-0.006060846718841252,0.01068354333157004
JPN,2023-08-31,-0.012946439219153873,0.024006998916181018
JPN,2023-09-30,-0.013937922470113514,-0.002293301227192566
JPN,2023-10-31,-0.06420489981884274,-0.044185282111427346
JPN,2023-11-30,0.01716435061289269,0.11402243712470538
JPN,2023-12-31,-0.01887257989619405,0.02928323906136571
JPN,2024-01-31,0.025591635744997183,0.06402123062010585
JPN,2024-02-29,0.0018424200486971088,0.09716015216984945
JPN,2024-03-31,0.005467310104782619,0.07054946304851388
JPN,2024-04-30,-0.05582470653066306,-0.06665770214090842
JPN,2024-05-31,-0.02801429618656168,0.045120415046854
JPN,2024-06-30,0.010929363017931754,0.0293444645884117
JPN,2024-07-31,-0.02666560703726899,-0.05025669181073992
JPN,2024-08-31,-0.049608852916232814,-0.021488968161060263
JPN,2024-09-30,-0.03693820781536031,-0.02302161737898721
JPN,2024-10-31,-0.04114844550457761,0.016555545745223197
JPN,2024-11-30,-0.019218629175527222,-0.006026341235282381
JPN,2024-12-31,-0.009229595711969086,0.06625956539790542
LBR,2022-04-30,0.05405405405405417,0.05405405405405417
LBR,2022-05-31,-0.05128205128205132,-0.05128205128205132
LBR,2022-06-30,-0.027027027027027084,-0.027027027027027084
LBR,2022-07-31,-0.02777777777777779,-0.02777777777777779
LBR,2022-08-31,-0.02857142857142847,-0.028571428571428473
LBR,2022-09-30,-0.0729411764705884,-0.0729411764705884
LBR,2022-10-31,0.03172588832487322,0.03172588832487322
LBR,2022-11-30,-0.07749077490774903,-0.07749077490774903
LBR,2022-12-31,0.19999999999999996,0.19999999999999996
LBR,2023-01-31,0.0,0.0
LBR,2023-02-28,0.11111111111111116,0.11111111111111117
LBR,2023-03-31,-0.07500000000000007,-0.07500000000000007
LBR,2023-04-30,0.027027027027026973,0.02702702702702697
LBR,2023-05-31,-0.02631578947368418,-0.02631578947368418
LBR,2023-06-30,0.0,0.0
LBR,2023-07-31,-0.05405405405405406,-0.05405405405405406
LBR,2023-08-31,0.0,0.0
LBR,2023-09-30,0.0,0.0
LBR,2023-10-31,-0.12571428571428567,-0.12571428571428567
LBR,2023-11-30,-0.05228758169934644,-0.05228758169934644
LBR,2023-12-31,0.0,0.0
LBR,2024-01-31,0.0,0.0
LBR,2024-02-29,0.0,0.0
LBR,2024-03-31,-0.34482758620689646,-0.34482758620689646
LBR,2024-04-30,-0.7305263157894737,-0.7305263157894737
LBR,2024-05-31,-0.0625,-0.0625
LBR,2024-06-30,-0.09999999999999998,-0.09999999999999998
LBR,2024-07-31,0.0,0.0
LBR,2024-08-31,0.0,0.0
LBR,2024-09-30,-0.02777777777777779,-0.02777777777777779
LBR,2024-10-31,-0.01904761904761909,-0.01904761904761909
LBR,2024-11-30,-0.2912621359223301,-0.2912621359223301
LBR,2024-12-31,-0.136986301369863,-0.136986301369863
SAU,2020-04-30,0.10950597822875421,0.09050357872397374
SAU,2020-05-31,-0.012009294473595174,0.0028648544418153395
SAU,2020-06-30,0.050969473030649255,0.03463963911605851
SAU,2020-07-31,0.07217376969587841,0.0793059704096995
SAU,2020-08-31,0.11559656312186423,0.14795332623958746
SAU,2020-09-30,0.16189377518153183,0.19975478662812857
SAU,2020-10-31,-0.10363277160732767,-0.07444193914291158
SAU,2020-11-30,0.1818609495512004,0.265649630516419
SAU,2020-12-31,0.008155720812095937,0.022158059104871623
SAU,2021-01-31,0.009796123313038568,0.051395457133157664
SAU,2021-02-28,0.045045650749405836,0.13449035575274199
SAU,2021-03-31,0.06194823712462425,0.1174761816962094
SAU,2021-04-30,0.024713104349110428,0.05605167801090851
SAU,2021-05-31,0.05489636174104051,0.08009933896546675
SAU,2021-06-30,0.05755518619195308,0.10783425350400652
SAU,2021-07-31,0.004860527556152312,0.021136326738086065
SAU,2021-08-31,-0.021065928241677842,-0.000271383796890877
SAU,2021-09-30,-0.0015984805575672307,0.039464228632606006
SAU,2021-10-31,-0.03276214390064884,-0.006615271879896785
SAU,2021-11-30,-0.10809099964484224,-0.09779754202345994
SAU,2021-12-31,0.042636282675349274,0.07343333784896028
SAU,2022-01-31,0.051399725942777925,0.08991242070881228
SAU,2022-02-28,-0.026977863468944513,0.026785361081712335
SAU,2022-03-31,0.00551376595143371,0.06011159972210058
SAU,2022-04-30,-0.011930673692996205,0.060384298399532486
SAU,2022-05-31,-0.06100091748996351,-0.08493102556549062
SAU,2022-06-30,-0.11792959912660737,-0.14873013167392324
SAU,2022-07-31,0.03887900559959836,0.06701463562753651
SAU,2022-08-31,0.03762685279545447,0.06970195422913816
SAU,2022-09-30,-0.07015955064193818,-0.08369156938638511
SAU,2022-10-31,0.0067845981414235415,0.022773756185893355
SAU,2022-11-30,-0.05899996379183876,-0.07435284321311061
SAU,2022-12-31,-0.037873160790686665,-0.038528754228088616
SAU,2023-01-31,0.06743556695729674,0.07275029395663565
SAU,2023-02-28,-0.01555745927167105,-0.028878132449968737
SAU,2023-03-31,0.04137609225003993,0.06192749379530279
SAU,2023-04-30,0.07071434804475708,0.08727494000903435
SAU,2023-05-31,0.008156868311712579,0.00393180481009659
SAU,2023-06-30,-0.01748667868227111,0.028714793368087424
SAU,2023-07-31,-0.02900640407382998,0.04915708643621851
SAU,2023-08-31,-0.0285124033377023,0.004689508559353382
SAU,2023-09-30,-0.026442840483712326,-0.014759456391839225
SAU,2023-10-31,-0.07357171922435332,-0.003223449650095502
SAU,2023-11-30,0.044650980852766656,0.07013134810751477
SAU,2023-12-31,0.047802513856021536,0.08236547766561872
SAU,2024-01-31,0.0051963831908546435,0.024490889505494218
SAU,2024-02-29,0.09027677161700924,0.160197100471794
SAU,2024-03-31,-0.0021618591764687185,-0.0017929132171865556
SAU,2024-04-30,0.011768487130344835,0.03690872452444806
SAU,2024-05-31,-0.07176855251685219,-0.06898730194548885
SAU,2024-06-30,0.009611519148403608,0.009619960969446882
SAU,2024-07-31,0.022451952943244067,0.05579573459445134
SAU,2024-08-31,-0.004761819281322435,0.013739387593309439
SAU,2024-09-30,0.006829683968383546,0.04151668199319605
SAU,2024-10-31,-0.0065339420720765505,0.008392926570243856
SAU,2024-11-30,-0.007477883221790326,-0.011245014078312045
SAU,2024-12-31,0.026541430113394694,0.03743569609462783
TZA,2020-04-30,0.00714285714285714,0.06298459263345074
TZA,2020-05-31,-0.012540732982077484,-0.0017570342927713946
TZA,2020-06-30,-0.0036379841192675437,0.0009283494992895311
TZA,2020-07-31,-0.007346189164370979,-0.001127035182625899
TZA,2020-08-31,0.01832728911836416,0.007948443248746216
TZA,2020-09-30,-0.027355957710282992,-0.005870966777153913
TZA,2020-10-31,0.009195402298850578,0.08830010060610263
TZA,2020-11-30,0.013107263107263097,0.007718522519802547
TZA,2020-12-31,-0.0031139816627104785,0.003880163835965565
TZA,2021-01-31,0.012392462392462382,0.05965070184778602
TZA,2021-02-28,0.0012189716312056703,-0.005023772132211236
TZA,2021-03-31,0.0002097902097902097,0.00935664916676041
TZA,2021-04-30,0.0008663634394628485,-6.591536949344494e-05
TZA,2021-05-31,0.035702996917830666,0.18407798694055716
TZA,2021-06-30,0.013806844599578053,0.023736118232401262
TZA,2021-07-31,0.006046133323675686,-0.0020224345274889675
TZA,2021-08-31,-0.002212685737403852,-0.0014399328297459502
TZA,2021-09-30,0.0031423851591918864,-0.010694075121964144
TZA,2021-10-31,-0.022063400789037173,-0.059704683559790604
TZA,2021-11-30,0.03269949912468391,0.010523254609211575
TZA,2021-12-31,0.05474651982004924,0.06585691310260876
TZA,2022-01-31,0.010784889452652609,0.058126397387299904
TZA,2022-02-28,0.05834079813375477,0.02542763614650399
TZA,2022-03-31,0.047871564563367414,0.05744225265672295
TZA,2022-04-30,-0.02620236607930285,-0.004894072200527106
TZA,2022-05-31,0.01892673427506517,0.11217681112603796
TZA,2022-06-30,-0.015081321671468603,-0.07639778225079971
TZA,2022-07-31,0.06218371256302479,0.07082751234097598
TZA,2022-08-31,0.0042269767691809545,0.02150689824649216
TZA,2022-09-30,-0.032981827630841065,-0.03201472803423646
TZA,2022-10-31,-0.036208741114410074,-0.009835922953696763
TZA,2022-11-30,-0.030095004789923836,0.0119966315688922
TZA,2022-12-31,-0.00557251941291265,0.019974871958151473
TZA,2023-01-31,-0.013748517449410143,0.00196134688168111
TZA,2023-02-28,0.039627361680743274,0.09895146334044846
TZA,2023-03-31,0.04253687877196036,0.061225550156894785
TZA,2023-04-30,0.01186395055968447,0.061031182921513966
TZA,2023-05-31,0.0301954251924568,-0.004999437566224486
TZA,2023-06-30,-0.01963758541530788,0.0039002554645880534
TZA,2023-07-31,0.0100811069846964,0.015287352912604083
TZA,2023-08-31,-0.007880895389053025,-0.006595967946783509
TZA,2023-09-30,0.002091103906647969,0.0035276357122634534
TZA,2023-10-31,0.019891137970643243,0.03385893325652805
TZA,2023-11-30,0.005194384038987232,0.006500397290635854
TZA,2023-12-31,0.0072800232510257116,-0.004834682450630064
TZA,2024-01-31,0.009463147982867756,0.003627844508633524
TZA,2024-02-29,0.018974662599581915,0.07623841460476288
TZA,2024-03-31,-0.0014351077426551669,0.039997278863498985
TZA,2024-04-30,0.004126081545216844,-0.005562522797380453
TZA,2024-05-31,-0.006444999849314039,0.0032351828356898434
TZA,2024-06-30,-0.0015886970087129655,0.004255421389990645
TZA,2024-07-31,0.016139156556768588,0.07758694494200014
TZA,2024-08-31,0.018747725175607886,0.04556840414809573
TZA,2024-09-30,0.02260563191230672,-0.0012265306983804882
TZA,2024-10-31,0.008311493163449738,0.020833615057325235
TZA,2024-11-30,-0.0010862144111129636,-0.011964631923808354
TZA,2024-12-31,-0.025383251621735888,0.004670223743654727
VGB,2020-04-30,0.08022463551593899,0.25118427172683183
VGB,2020-05-31,0.0888769256173316,0.06870152798040251
VGB,2020-06-30,-0.04543475015396701,0.04850782383297626
VGB,2020-07-31,0.10764985959905114,0.48367365657266165
VGB,2020-08-31,-0.06251388136939331,-0.046869574830981295
VGB,2020-09-30,-0.043243479216576675,0.0322739902227125
VGB,2020-10-31,-0.1278578733049533,-0.03775891386799325
VGB,2020-11-30,-0.04416127217655767,-0.042564749211873414
VGB,2020-12-31,0.021956993213675183,-0.1312312114946863
VGB,2021-01-31,-0.0004468728645082742,0.03292292925753351
VGB,2021-02-28,0.05248322418365346,0.0720868066525217
VGB,2021-03-31,-0.07687921275213237,-0.21450146097735517
VGB,2021-04-30,0.02303690774243879,-0.21518185395229458
VGB,2021-05-31,-0.0483061468228941,-0.1546134708059574
VGB,2021-06-30,-0.051368922387009956,-0.0035005868412588204
VGB,2021-07-31,-0.04549294564439291,-0.17577576091877473
VGB,2021-08-31,-0.04231906502008385,-0.37703338753804955
VGB,2021-09-30,-0.08795556014891312,-0.17143528358875476
VGB,2021-10-31,-0.0971199578915132,-0.25426803156538175
VGB,2021-11-30,-0.09674172053299827,-0.17643895312468663
VGB,2021-12-31,-0.06756458799652801,-0.20018643456932503
VGB,2022-01-31,-0.02254285633314009,0.3194471609257318
VGB,2022-02-28,0.004311691470839914,0.3984432266111008
VGB,2022-03-31,-0.10253359820538528,-0.14306683692342273
VGB,2022-04-30,-0.005214869363833711,0.02184971513440628
VGB,2022-05-31,-0.1478584397728741,-0.06496362693597334
VGB,2022-06-30,-0.16698916595394506,-0.24885000198928775
VGB,2022-07-31,-0.06597014440391728,-0.1561871490982262
VGB,2022-08-31,-0.0174887217530668,0.19027809132976223
VGB,2022-09-30,-0.10226512302426713,-0.04361579572056711
VGB,2022-10-31,-0.03448707584413095,0.20475299534725333
VGB,2022-11-30,0.004442472232916828,0.38864358491544443
VGB,2022-12-31,-0.07549433762259157,-0.11586742261466261
VGB,2023-01-31,0.015163968250563558,0.07473471362303322
VGB,2023-02-28,-0.03954671768304635,0.18495604255350925
VGB,2023-03-31,-0.048144214029501774,0.16871263707741516
VGB,2023-04-30,-0.06098683393665776,-0.12842736360417614
VGB,2023-05-31,-0.10731183624779594,-0.35348978965393063
VGB,2023-06-30,-0.06452249694610941,-0.002788020183912794
VGB,2023-07-31,-0.03924873324742554,0.11735478446110326
VGB,2023-08-31,-0.07288451194393891,-0.2653946973529669
VGB,2023-09-30,-0.053090085106685,0.014708511983146138
VGB,2023-10-31,-0.04787083747591848,-0.02161927704093232
VGB,2023-11-30,-0.11719150108849959,-0.29340753093987376
VGB,2023-12-31,-0.19562868931797042,-0.43024552505626856
VGB,2024-01-31,-0.07379867654451207,0.20820196502332633
VGB,2024-02-29,-0.052861651204101225,0.7099294119605504
VGB,2024-03-31,-0.11964285102608038,-0.3710372097628552
VGB,2024-04-30,0.1258361096881094,0.3164555451059679
VGB,2024-05-31,-0.06812367470571447,0.06807656594478717
VGB,2024-06-30,-0.13616169010794127,-0.21939523158036423
VGB,2024-07-31,-0.18946118757115238,-0.19129283112358475
VGB,2024-08-31,-0.18469784587106242,0.38087929263193465
VGB,2024-09-30,0.017798573231527344,-0.17805301615907
VGB,2024-10-31,-0.07955321646054261,-0.08072562971652836
VGB,2024-11-30,-0.1638495753789558,-0.20495812367578226
VGB,2024-12-31,0.03131565236968638,0.22160767791095012
ZAF,2020-03-31,-0.5404572634983619,-0.4236971506360858
ZAF,2020-04-30,-0.06978095050539584,0.1909115159570922
ZAF,2020-05-31,-0.12855572819727346,-0.009953619415917698
ZAF,2020-06-30,-0.09005385860103231,0.05353955480336735
ZAF,2020-07-31,-0.14458994050713384,0.07556642191897837
ZAF,2020-08-31,-0.1278806961574041,-0.02658101606148386
ZAF,2020-09-30,-0.1177465151832632,0.006439347331846337
ZAF,2020-10-31,-0.11579601429264917,-0.03669669121453671
ZAF,2020-11-30,-0.01940424468178944,0.1436747133743355
ZAF,2020-12-31,-0.06790990878333476,0.0888167795292656
ZAF,2021-01-31,-0.10523235918951443,0.027395067160120395
ZAF,2021-02-28,-0.09288086321027873,0.0907176228631171
ZAF,2021-03-31,-0.07726092922806525,0.04050807433288631
ZAF,2021-04-30,-0.09822745680187357,0.013024002550987823
ZAF,2021-05-31,-0.10966644948802819,0.08536297444381205
ZAF,2021-06-30,-0.1259941462948611,-0.015835807508944973
ZAF,2021-07-31,-0.14459674133183012,0.05273253920036699
ZAF,2021-08-31,-0.0947321355730123,0.014632656329225004
ZAF,2021-09-30,-0.1143268148434837,-0.0218412877917275
ZAF,2021-10-31,-0.07143096358035843,0.033737523464973745
ZAF,2021-11-30,-0.14463459938882134,-0.008873159173237537
ZAF,2021-12-31,-0.11980084188764825,0.04815576415606397
ZAF,2022-01-31,-0.13429559946619027,0.043349743651879574
ZAF,2022-02-28,-0.15228702190077759,0.06954835366053759
ZAF,2022-03-31,-0.11731898655830135,0.040455528559073736
ZAF,2022-04-30,-0.150067844825669,-0.04927889943222752
ZAF,2022-05-31,-0.14549790001523044,-0.01618232466588286
ZAF,2022-06-30,-0.18482749645897395,-0.10522050385978525
ZAF,2022-07-31,-0.11594862591102424,0.025051801526015383
ZAF,2022-08-31,-0.14282443013086318,0.008102483866699062
ZAF,2022-09-30,-0.16805763563564932,-0.02307127796998519
ZAF,2022-10-31,-0.12855486353005605,0.05883865714306125
ZAF,2022-11-30,-0.13595939644197122,0.049608993493883265
ZAF,2022-12-31,-0.13602987935505315,-0.04725447289187713
ZAF,2023-01-31,-0.1283828186529967,0.05569262692633166
ZAF,2023-02-28,-0.15969857312053543,-0.011566983864417764
ZAF,2023-03-31,-0.15855718599914478,-0.02521370306729501
ZAF,2023-04-30,-0.15119821242932271,0.03977829353324523
ZAF,2023-05-31,-0.201798546823291,-0.06480230184088942
ZAF,2023-06-30,-0.12996809074258586,0.0904528431332547
ZAF,2023-07-31,-0.1386292739744105,0.08956806413277497
ZAF,2023-08-31,-0.15689071135155605,-0.02939569848777027
ZAF,2023-09-30,-0.15689299732040723,-0.022388304778756956
ZAF,2023-10-31,-0.14398766225612553,-0.03592291012932155
ZAF,2023-11-30,-0.1003050688026151,0.07782158830969504
ZAF,2023-12-31,-0.11528449026442794,0.055416344956135566
ZAF,2024-01-31,-0.15772318062245005,-0.0024390422339256902
ZAF,2024-02-29,-0.16205144992417256,-0.013921610640729385
ZAF,2024-03-31,-0.1488257514702852,0.01961067139487992
ZAF,2024-04-30,-0.14812096232210348,-0.01096255813897675
ZAF,2024-05-31,-0.11934057599265645,0.0024589105627091366
ZAF,2024-06-30,-0.11257455118250095,0.10695785380413472
ZAF,2024-07-31,-0.11625717956541302,0.05365502788746906
ZAF,2024-08-31,-0.12800145145235928,0.05893667101746202
ZAF,2024-09-30,-0.11643007334709356,0.06213937598287059
ZAF,2024-10-31,-0.14395327749625828,0.04990324125585545
ZAF,2024-11-30,-0.1415446832004517,0.009487568488812284
ZAF,2024-12-31,-0.12581902810242881,0.010937629556360502
