<<<<<<< Updated upstream
group,period,ew_mean,ew_std,ew_skew,ew_excess_kurtosis,vw_mean,vw_std,vw_skew,vw_excess_kurtosis
Developed,Crisis,-0.006323014982049881,0.0775387819865061,-0.5268347109553322,8.061584285457492,-0.037455367372009364,0.06417174254434606,-0.10332600610729151,5.670980466496866
Developed,Recovery,-0.021758004506522037,0.027953061406624003,-0.41787208266264403,0.9117308464728826,-0.04396274084457878,0.06979447010763952,-1.113716479995294,5.926494963189513
Emerging,Crisis,-0.036811585165126566,0.08699496916357878,-2.0945981165041463,9.01355196407559,0.009043889232102998,0.12797031709772325,-2.018903548485912,10.13617649078756
Emerging,Recovery,-0.051023824604881925,0.03862874088037623,-0.2773870531563086,0.10851904649879913,0.017592002724542335,0.06443416395156464,0.06669246930162581,-0.11727626546521301
=======
group,period,ew_autocorr,ew_excess_kurtosis,ew_max,ew_mean,ew_median,ew_min,ew_skew,ew_std,vw_autocorr,vw_excess_kurtosis,vw_max,vw_mean,vw_median,vw_min,vw_skew,vw_std
Developed,Crisis,0.034643812369404135,11.534152884273851,6.3237445842307505,0.36041604643704084,0.047456268661721826,-0.01990210512266596,3.0293810154633998,1.383117908479322,-0.011605706133693577,3.702993848311562,0.19456451138294456,0.0380101244931853,0.028683968155072504,-0.04231301528508406,1.3738443894438144,0.0552605988059892
Developed,Recovery,-0.07565525267241155,17.074339229129425,65.39469474826328,2.334544772451955,0.04046399248279068,-0.10324471297736586,3.1071945609721743,11.169033674052587,-0.08658763449415458,14.073526975527702,576.958473135073,17.313146546586214,0.0173918963005509,-0.09243288277316744,2.40691733769764,96.25428344482896
Emerging,Crisis,-0.03945370946460507,6.033343776454591,0.6265029481112504,0.08016382856591824,0.048678033951778166,-0.042571607901145364,1.7214440512480609,0.15323297324636392,0.02172579328878448,4.44477574310644,0.3583523287284433,0.0591802114441455,0.03935103416224887,-0.042558625194045296,1.5379331176902549,0.09912296747335114
Emerging,Recovery,0.0096022498820356,23.90695535411568,116.18646489619795,3.2716023016367726,0.022147862085111297,-0.08661508494376184,3.9714039129304766,19.368748350221033,0.009084268139467713,9.318747730365786,0.3898092624750486,0.031804294185653066,0.022096880240215,-0.08230158290176164,1.7979935318989408,0.08728035695372914
>>>>>>> Stashed changes
